date,close
22-Oct-15 12:12,13.02
22-Oct-15 12:11,14.10
22-Oct-15 12:10,11.55
22-Oct-15 12:09,14.38
22-Oct-15 12:08,10.66
22-Oct-15 12:07,10.99
22-Oct-15 12:06,12.42
22-Oct-15 12:05,13.56
22-Oct-15 12:04,11.12
22-Oct-15 12:03,10.87
22-Oct-15 12:02,14.75
22-Oct-15 12:01,14.97
22-Oct-15 12:00,11.32
22-Oct-15 11:59,11.92
22-Oct-15 11:58,11.57
22-Oct-15 11:57,14.75
22-Oct-15 11:56,14.44
22-Oct-15 11:55,9.60
22-Oct-15 11:54,9.12
22-Oct-15 11:53,14.49
22-Oct-15 11:52,11.21
22-Oct-15 11:51,10.71
22-Oct-15 11:50,13.44
22-Oct-15 11:49,10.59
22-Oct-15 11:48,9.66
22-Oct-15 11:47,11.93
22-Oct-15 11:46,13.69
22-Oct-15 11:45,11.69
22-Oct-15 11:44,11.06
22-Oct-15 11:43,13.84
22-Oct-15 11:42,9.33
22-Oct-15 11:41,9.30
22-Oct-15 11:40,10.37
22-Oct-15 11:39,9.72
22-Oct-15 11:38,9.75
22-Oct-15 11:37,13.38
22-Oct-15 11:36,9.83
22-Oct-15 11:35,13.31
22-Oct-15 11:34,11.99
22-Oct-15 11:33,13.19
22-Oct-15 11:32,12.64
22-Oct-15 11:31,13.30
22-Oct-15 11:30,13.17
22-Oct-15 11:29,14.80
22-Oct-15 11:28,13.83
22-Oct-15 11:27,11.06
22-Oct-15 11:26,9.86
22-Oct-15 11:25,9.20
22-Oct-15 11:24,10.30
22-Oct-15 11:23,9.55
